Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-06-05T05:00:00Z,2019-06-05,15,2065
Melbourne Central,2019-06-05T06:00:00Z,2019-06-05,16,2048
Melbourne Central,2019-06-05T07:00:00Z,2019-06-05,17,2493
Melbourne Central,2019-06-05T08:00:00Z,2019-06-05,18,2365
Melbourne Central,2019-06-05T09:00:00Z,2019-06-05,19,2323
Melbourne Central,2019-06-05T10:00:00Z,2019-06-05,20,1725
Melbourne Central,2019-06-05T11:00:00Z,2019-06-05,21,1537
Melbourne Central,2019-06-05T12:00:00Z,2019-06-05,22,950
Melbourne Central,2019-06-05T13:00:00Z,2019-06-05,23,528
Melbourne Central,2019-06-05T14:00:00Z,2019-06-06,0,270
Melbourne Central,2019-06-05T15:00:00Z,2019-06-06,1,150
Melbourne Central,2019-06-05T16:00:00Z,2019-06-06,2,76
Melbourne Central,2019-06-05T17:00:00Z,2019-06-06,3,61
Melbourne Central,2019-06-05T18:00:00Z,2019-06-06,4,41
Melbourne Central,2019-06-05T19:00:00Z,2019-06-06,5,82
Melbourne Central,2019-06-05T20:00:00Z,2019-06-06,6,202
Melbourne Central,2019-06-05T21:00:00Z,2019-06-06,7,302
Melbourne Central,2019-06-05T22:00:00Z,2019-06-06,8,672
Melbourne Central,2019-06-05T23:00:00Z,2019-06-06,9,678
Melbourne Central,2019-06-06T00:00:00Z,2019-06-06,10,938
Melbourne Central,2019-06-06T01:00:00Z,2019-06-06,11,1332
Melbourne Central,2019-06-06T02:00:00Z,2019-06-06,12,2270
Melbourne Central,2019-06-06T03:00:00Z,2019-06-06,13,2205
Melbourne Central,2019-06-06T04:00:00Z,2019-06-06,14,1910
Melbourne Central,2019-06-06T05:00:00Z,2019-06-06,15,2076
Melbourne Central,2019-06-06T06:00:00Z,2019-06-06,16,2075
Melbourne Central,2019-06-06T07:00:00Z,2019-06-06,17,2561
Melbourne Central,2019-06-06T08:00:00Z,2019-06-06,18,2689
Melbourne Central,2019-06-06T09:00:00Z,2019-06-06,19,2273
Melbourne Central,2019-06-06T10:00:00Z,2019-06-06,20,1911
Melbourne Central,2019-06-06T11:00:00Z,2019-06-06,21,1911
Melbourne Central,2019-06-06T12:00:00Z,2019-06-06,22,1209
Melbourne Central,2019-06-06T13:00:00Z,2019-06-06,23,574
Melbourne Central,2019-06-06T14:00:00Z,2019-06-07,0,467
Melbourne Central,2019-06-06T15:00:00Z,2019-06-07,1,190
Melbourne Central,2019-06-06T16:00:00Z,2019-06-07,2,197
Melbourne Central,2019-06-06T17:00:00Z,2019-06-07,3,191
Melbourne Central,2019-06-06T18:00:00Z,2019-06-07,4,199
Melbourne Central,2019-06-06T19:00:00Z,2019-06-07,5,232
Melbourne Central,2019-06-06T20:00:00Z,2019-06-07,6,260
Melbourne Central,2019-06-06T21:00:00Z,2019-06-07,7,367
Melbourne Central,2019-06-06T22:00:00Z,2019-06-07,8,838
Melbourne Central,2019-06-06T23:00:00Z,2019-06-07,9,799
Melbourne Central,2019-06-07T00:00:00Z,2019-06-07,10,954
Melbourne Central,2019-06-07T01:00:00Z,2019-06-07,11,1415
Melbourne Central,2019-06-07T02:00:00Z,2019-06-07,12,2254
Melbourne Central,2019-06-07T03:00:00Z,2019-06-07,13,2309
Melbourne Central,2019-06-07T04:00:00Z,2019-06-07,14,1901
Melbourne Central,2019-06-07T05:00:00Z,2019-06-07,15,2176
Melbourne Central,2019-06-07T06:00:00Z,2019-06-07,16,2466
Melbourne Central,2019-06-07T07:00:00Z,2019-06-07,17,3043
Melbourne Central,2019-06-07T08:00:00Z,2019-06-07,18,3142
Melbourne Central,2019-06-07T09:00:00Z,2019-06-07,19,2694
Melbourne Central,2019-06-07T10:00:00Z,2019-06-07,20,2388
Melbourne Central,2019-06-07T11:00:00Z,2019-06-07,21,2751
Melbourne Central,2019-06-07T12:00:00Z,2019-06-07,22,1880
Melbourne Central,2019-06-07T13:00:00Z,2019-06-07,23,1505
Melbourne Central,2019-06-07T14:00:00Z,2019-06-08,0,790
Melbourne Central,2019-06-07T15:00:00Z,2019-06-08,1,452
Melbourne Central,2019-06-07T16:00:00Z,2019-06-08,2,392
Melbourne Central,2019-06-07T17:00:00Z,2019-06-08,3,243
Melbourne Central,2019-06-07T18:00:00Z,2019-06-08,4,119
Melbourne Central,2019-06-07T19:00:00Z,2019-06-08,5,88
Melbourne Central,2019-06-07T20:00:00Z,2019-06-08,6,92
Melbourne Central,2019-06-07T21:00:00Z,2019-06-08,7,153
Melbourne Central,2019-06-07T22:00:00Z,2019-06-08,8,285
Melbourne Central,2019-06-07T23:00:00Z,2019-06-08,9,444
Melbourne Central,2019-06-08T00:00:00Z,2019-06-08,10,803
Melbourne Central,2019-06-08T01:00:00Z,2019-06-08,11,1381
Melbourne Central,2019-06-08T02:00:00Z,2019-06-08,12,1983
Melbourne Central,2019-06-08T03:00:00Z,2019-06-08,13,2273
Melbourne Central,2019-06-08T04:00:00Z,2019-06-08,14,2447
Melbourne Central,2019-06-08T05:00:00Z,2019-06-08,15,2710
Melbourne Central,2019-06-08T06:00:00Z,2019-06-08,16,2533
Melbourne Central,2019-06-08T07:00:00Z,2019-06-08,17,2837
Melbourne Central,2019-06-08T08:00:00Z,2019-06-08,18,3028
Melbourne Central,2019-06-08T09:00:00Z,2019-06-08,19,2888
Melbourne Central,2019-06-08T10:00:00Z,2019-06-08,20,2758
Melbourne Central,2019-06-08T11:00:00Z,2019-06-08,21,2218
Melbourne Central,2019-06-08T12:00:00Z,2019-06-08,22,1750
Melbourne Central,2019-06-08T13:00:00Z,2019-06-08,23,1520
Melbourne Central,2019-06-08T14:00:00Z,2019-06-09,0,970
Melbourne Central,2019-06-08T15:00:00Z,2019-06-09,1,463
Melbourne Central,2019-06-08T16:00:00Z,2019-06-09,2,342
Melbourne Central,2019-06-08T17:00:00Z,2019-06-09,3,297
Melbourne Central,2019-06-08T18:00:00Z,2019-06-09,4,135
Melbourne Central,2019-06-08T19:00:00Z,2019-06-09,5,117
Melbourne Central,2019-06-08T20:00:00Z,2019-06-09,6,75
Melbourne Central,2019-06-08T21:00:00Z,2019-06-09,7,126
Melbourne Central,2019-06-08T22:00:00Z,2019-06-09,8,258
Melbourne Central,2019-06-08T23:00:00Z,2019-06-09,9,509
Melbourne Central,2019-06-09T00:00:00Z,2019-06-09,10,801
Melbourne Central,2019-06-09T01:00:00Z,2019-06-09,11,1235
Melbourne Central,2019-06-09T02:00:00Z,2019-06-09,12,2054
Melbourne Central,2019-06-09T03:00:00Z,2019-06-09,13,2482
Melbourne Central,2019-06-09T04:00:00Z,2019-06-09,14,2367
Melbourne Central,2019-06-09T05:00:00Z,2019-06-09,15,2466
Melbourne Central,2019-06-09T06:00:00Z,2019-06-09,16,2198
Melbourne Central,2019-06-09T07:00:00Z,2019-06-09,17,2454
Melbourne Central,2019-06-09T08:00:00Z,2019-06-09,18,2625
Melbourne Central,2019-06-09T09:00:00Z,2019-06-09,19,2606
Melbourne Central,2019-06-09T10:00:00Z,2019-06-09,20,2299
Melbourne Central,2019-06-09T11:00:00Z,2019-06-09,21,1555
Melbourne Central,2019-06-09T12:00:00Z,2019-06-09,22,1095
Melbourne Central,2019-06-09T13:00:00Z,2019-06-09,23,745
Melbourne Central,2019-06-09T14:00:00Z,2019-06-10,0,447
Melbourne Central,2019-06-09T15:00:00Z,2019-06-10,1,337
Melbourne Central,2019-06-09T16:00:00Z,2019-06-10,2,204
Melbourne Central,2019-06-09T17:00:00Z,2019-06-10,3,261
Melbourne Central,2019-06-09T18:00:00Z,2019-06-10,4,103
Melbourne Central,2019-06-09T19:00:00Z,2019-06-10,5,74
Melbourne Central,2019-06-09T20:00:00Z,2019-06-10,6,75
Melbourne Central,2019-06-09T21:00:00Z,2019-06-10,7,172
Melbourne Central,2019-06-09T22:00:00Z,2019-06-10,8,266
Melbourne Central,2019-06-09T23:00:00Z,2019-06-10,9,441
Melbourne Central,2019-06-10T00:00:00Z,2019-06-10,10,779
Melbourne Central,2019-06-10T01:00:00Z,2019-06-10,11,1307
Melbourne Central,2019-06-10T02:00:00Z,2019-06-10,12,1974
Melbourne Central,2019-06-10T03:00:00Z,2019-06-10,13,2407
Melbourne Central,2019-06-10T04:00:00Z,2019-06-10,14,2289
Melbourne Central,2019-06-10T05:00:00Z,2019-06-10,15,2538
Melbourne Central,2019-06-10T06:00:00Z,2019-06-10,16,2124
Melbourne Central,2019-06-10T07:00:00Z,2019-06-10,17,2352
Melbourne Central,2019-06-10T08:00:00Z,2019-06-10,18,2694
Melbourne Central,2019-06-10T09:00:00Z,2019-06-10,19,2142
Melbourne Central,2019-06-10T10:00:00Z,2019-06-10,20,1626
Melbourne Central,2019-06-10T11:00:00Z,2019-06-10,21,1195
Melbourne Central,2019-06-10T12:00:00Z,2019-06-10,22,748
Melbourne Central,2019-06-10T13:00:00Z,2019-06-10,23,414
Melbourne Central,2019-06-10T14:00:00Z,2019-06-11,0,189
Melbourne Central,2019-06-10T15:00:00Z,2019-06-11,1,117
Melbourne Central,2019-06-10T16:00:00Z,2019-06-11,2,62
Melbourne Central,2019-06-10T17:00:00Z,2019-06-11,3,42
Melbourne Central,2019-06-10T18:00:00Z,2019-06-11,4,39
Melbourne Central,2019-06-10T19:00:00Z,2019-06-11,5,47
Melbourne Central,2019-06-10T20:00:00Z,2019-06-11,6,170
Melbourne Central,2019-06-10T21:00:00Z,2019-06-11,7,316
Melbourne Central,2019-06-10T22:00:00Z,2019-06-11,8,684
Melbourne Central,2019-06-10T23:00:00Z,2019-06-11,9,608
Melbourne Central,2019-06-11T00:00:00Z,2019-06-11,10,843
Melbourne Central,2019-06-11T01:00:00Z,2019-06-11,11,1238
Melbourne Central,2019-06-11T02:00:00Z,2019-06-11,12,2233
Melbourne Central,2019-06-11T03:00:00Z,2019-06-11,13,2133
Melbourne Central,2019-06-11T04:00:00Z,2019-06-11,14,1888
Melbourne Central,2019-06-11T05:00:00Z,2019-06-11,15,1892
Melbourne Central,2019-06-11T06:00:00Z,2019-06-11,16,1953
Melbourne Central,2019-06-11T07:00:00Z,2019-06-11,17,2489
Melbourne Central,2019-06-11T08:00:00Z,2019-06-11,18,2411
Melbourne Central,2019-06-11T09:00:00Z,2019-06-11,19,2150
Melbourne Central,2019-06-11T10:00:00Z,2019-06-11,20,1614
Melbourne Central,2019-06-11T11:00:00Z,2019-06-11,21,1345
Melbourne Central,2019-06-11T12:00:00Z,2019-06-11,22,812
Melbourne Central,2019-06-11T13:00:00Z,2019-06-11,23,434
Melbourne Central,2019-06-11T14:00:00Z,2019-06-12,0,173
Melbourne Central,2019-06-11T15:00:00Z,2019-06-12,1,104
Melbourne Central,2019-06-11T16:00:00Z,2019-06-12,2,47
Melbourne Central,2019-06-11T17:00:00Z,2019-06-12,3,62
Melbourne Central,2019-06-11T18:00:00Z,2019-06-12,4,35
Melbourne Central,2019-06-11T19:00:00Z,2019-06-12,5,102
Melbourne Central,2019-06-11T20:00:00Z,2019-06-12,6,161
Melbourne Central,2019-06-11T21:00:00Z,2019-06-12,7,288
Melbourne Central,2019-06-11T22:00:00Z,2019-06-12,8,568
Melbourne Central,2019-06-11T23:00:00Z,2019-06-12,9,690
Melbourne Central,2019-06-12T00:00:00Z,2019-06-12,10,717
Melbourne Central,2019-06-12T01:00:00Z,2019-06-12,11,1088
Melbourne Central,2019-06-12T02:00:00Z,2019-06-12,12,1464
Melbourne Central,2019-06-12T03:00:00Z,2019-06-12,13,1781
Melbourne Central,2019-06-12T04:00:00Z,2019-06-12,14,1605
Melbourne Central,2019-06-12T05:00:00Z,2019-06-12,15,1689
Melbourne Central,2019-06-12T06:00:00Z,2019-06-12,16,1856
Melbourne Central,2019-06-12T07:00:00Z,2019-06-12,17,2286
Melbourne Central,2019-06-12T08:00:00Z,2019-06-12,18,2500
Melbourne Central,2019-06-12T09:00:00Z,2019-06-12,19,2103
Melbourne Central,2019-06-12T10:00:00Z,2019-06-12,20,1704
Melbourne Central,2019-06-12T11:00:00Z,2019-06-12,21,1223
Melbourne Central,2019-06-12T12:00:00Z,2019-06-12,22,888
Melbourne Central,2019-06-12T13:00:00Z,2019-06-12,23,418
Melbourne Central,2019-06-12T14:00:00Z,2019-06-13,0,210
Melbourne Central,2019-06-12T15:00:00Z,2019-06-13,1,115
Melbourne Central,2019-06-12T16:00:00Z,2019-06-13,2,53
Melbourne Central,2019-06-12T17:00:00Z,2019-06-13,3,41
Melbourne Central,2019-06-12T18:00:00Z,2019-06-13,4,39
Melbourne Central,2019-06-12T19:00:00Z,2019-06-13,5,79
Melbourne Central,2019-06-12T20:00:00Z,2019-06-13,6,166
Melbourne Central,2019-06-12T21:00:00Z,2019-06-13,7,323
Melbourne Central,2019-06-12T22:00:00Z,2019-06-13,8,682
Melbourne Central,2019-06-12T23:00:00Z,2019-06-13,9,645
Melbourne Central,2019-06-13T00:00:00Z,2019-06-13,10,876
Melbourne Central,2019-06-13T01:00:00Z,2019-06-13,11,1319
Melbourne Central,2019-06-13T02:00:00Z,2019-06-13,12,2163
Melbourne Central,2019-06-13T03:00:00Z,2019-06-13,13,2101
Melbourne Central,2019-06-13T04:00:00Z,2019-06-13,14,1956
Melbourne Central,2019-06-13T05:00:00Z,2019-06-13,15,2033
Melbourne Central,2019-06-13T06:00:00Z,2019-06-13,16,2100
Melbourne Central,2019-06-13T07:00:00Z,2019-06-13,17,2722
Melbourne Central,2019-06-13T08:00:00Z,2019-06-13,18,2404
Melbourne Central,2019-06-13T09:00:00Z,2019-06-13,19,2047
Melbourne Central,2019-06-13T10:00:00Z,2019-06-13,20,1399
Melbourne Central,2019-06-13T11:00:00Z,2019-06-13,21,1367
Melbourne Central,2019-06-13T12:00:00Z,2019-06-13,22,1052
Melbourne Central,2019-06-13T13:00:00Z,2019-06-13,23,982
Melbourne Central,2019-06-13T14:00:00Z,2019-06-14,0,348
Melbourne Central,2019-06-13T15:00:00Z,2019-06-14,1,126
Melbourne Central,2019-06-13T16:00:00Z,2019-06-14,2,90
Melbourne Central,2019-06-13T17:00:00Z,2019-06-14,3,69
Melbourne Central,2019-06-13T18:00:00Z,2019-06-14,4,70
Melbourne Central,2019-06-13T19:00:00Z,2019-06-14,5,102
Melbourne Central,2019-06-13T20:00:00Z,2019-06-14,6,191
Melbourne Central,2019-06-13T21:00:00Z,2019-06-14,7,280
Melbourne Central,2019-06-13T22:00:00Z,2019-06-14,8,673
Melbourne Central,2019-06-13T23:00:00Z,2019-06-14,9,592
Melbourne Central,2019-06-14T00:00:00Z,2019-06-14,10,847
Melbourne Central,2019-06-14T01:00:00Z,2019-06-14,11,1426
Melbourne Central,2019-06-14T02:00:00Z,2019-06-14,12,2148
Melbourne Central,2019-06-14T03:00:00Z,2019-06-14,13,2352
Melbourne Central,2019-06-14T04:00:00Z,2019-06-14,14,2165
Melbourne Central,2019-06-14T05:00:00Z,2019-06-14,15,2176
Melbourne Central,2019-06-14T06:00:00Z,2019-06-14,16,2315
Melbourne Central,2019-06-14T07:00:00Z,2019-06-14,17,2643
Melbourne Central,2019-06-14T08:00:00Z,2019-06-14,18,2455
Melbourne Central,2019-06-14T09:00:00Z,2019-06-14,19,2506
Melbourne Central,2019-06-14T10:00:00Z,2019-06-14,20,2361
Melbourne Central,2019-06-14T11:00:00Z,2019-06-14,21,2439
Melbourne Central,2019-06-14T12:00:00Z,2019-06-14,22,1895
Melbourne Central,2019-06-14T13:00:00Z,2019-06-14,23,1348
Melbourne Central,2019-06-14T14:00:00Z,2019-06-15,0,801
Melbourne Central,2019-06-14T15:00:00Z,2019-06-15,1,496
Melbourne Central,2019-06-14T16:00:00Z,2019-06-15,2,319
Melbourne Central,2019-06-14T17:00:00Z,2019-06-15,3,201
Melbourne Central,2019-06-14T18:00:00Z,2019-06-15,4,111
Melbourne Central,2019-06-14T19:00:00Z,2019-06-15,5,110
Melbourne Central,2019-06-14T20:00:00Z,2019-06-15,6,84
Melbourne Central,2019-06-14T21:00:00Z,2019-06-15,7,130
Melbourne Central,2019-06-14T22:00:00Z,2019-06-15,8,299
Melbourne Central,2019-06-14T23:00:00Z,2019-06-15,9,419
Melbourne Central,2019-06-15T00:00:00Z,2019-06-15,10,788
Melbourne Central,2019-06-15T01:00:00Z,2019-06-15,11,1229
Melbourne Central,2019-06-15T02:00:00Z,2019-06-15,12,1861
Melbourne Central,2019-06-15T03:00:00Z,2019-06-15,13,2335
Melbourne Central,2019-06-15T04:00:00Z,2019-06-15,14,2482
Melbourne Central,2019-06-15T05:00:00Z,2019-06-15,15,2401
Melbourne Central,2019-06-15T06:00:00Z,2019-06-15,16,2428
Melbourne Central,2019-06-15T07:00:00Z,2019-06-15,17,2423
Melbourne Central,2019-06-15T08:00:00Z,2019-06-15,18,2569
Melbourne Central,2019-06-15T09:00:00Z,2019-06-15,19,2787
Melbourne Central,2019-06-15T10:00:00Z,2019-06-15,20,2634
Melbourne Central,2019-06-15T11:00:00Z,2019-06-15,21,2112
Melbourne Central,2019-06-15T12:00:00Z,2019-06-15,22,1629
Melbourne Central,2019-06-15T13:00:00Z,2019-06-15,23,1312
Melbourne Central,2019-06-15T14:00:00Z,2019-06-16,0,869
Melbourne Central,2019-06-15T15:00:00Z,2019-06-16,1,610
Melbourne Central,2019-06-15T16:00:00Z,2019-06-16,2,379
Melbourne Central,2019-06-15T17:00:00Z,2019-06-16,3,334
Melbourne Central,2019-06-15T18:00:00Z,2019-06-16,4,158
Melbourne Central,2019-06-15T19:00:00Z,2019-06-16,5,95
Melbourne Central,2019-06-15T20:00:00Z,2019-06-16,6,118
Melbourne Central,2019-06-15T21:00:00Z,2019-06-16,7,146
Melbourne Central,2019-06-15T22:00:00Z,2019-06-16,8,207
Melbourne Central,2019-06-15T23:00:00Z,2019-06-16,9,414
Melbourne Central,2019-06-16T00:00:00Z,2019-06-16,10,747
Melbourne Central,2019-06-16T01:00:00Z,2019-06-16,11,1131
Melbourne Central,2019-06-16T02:00:00Z,2019-06-16,12,1847
Melbourne Central,2019-06-16T03:00:00Z,2019-06-16,13,2094
Melbourne Central,2019-06-16T04:00:00Z,2019-06-16,14,2110
Melbourne Central,2019-06-16T05:00:00Z,2019-06-16,15,1486
Melbourne Central,2019-06-16T06:00:00Z,2019-06-16,16,1895
Melbourne Central,2019-06-16T07:00:00Z,2019-06-16,17,2258
Melbourne Central,2019-06-16T08:00:00Z,2019-06-16,18,1896
Melbourne Central,2019-06-16T09:00:00Z,2019-06-16,19,1962
Melbourne Central,2019-06-16T10:00:00Z,2019-06-16,20,1551
Melbourne Central,2019-06-16T11:00:00Z,2019-06-16,21,1087
Melbourne Central,2019-06-16T12:00:00Z,2019-06-16,22,677
Melbourne Central,2019-06-16T13:00:00Z,2019-06-16,23,408
Melbourne Central,2019-06-16T14:00:00Z,2019-06-17,0,258
Melbourne Central,2019-06-16T15:00:00Z,2019-06-17,1,96
Melbourne Central,2019-06-16T16:00:00Z,2019-06-17,2,64
Melbourne Central,2019-06-16T17:00:00Z,2019-06-17,3,70
Melbourne Central,2019-06-16T18:00:00Z,2019-06-17,4,39
Melbourne Central,2019-06-16T19:00:00Z,2019-06-17,5,85
Melbourne Central,2019-06-16T20:00:00Z,2019-06-17,6,177
Melbourne Central,2019-06-16T21:00:00Z,2019-06-17,7,304
Melbourne Central,2019-06-16T22:00:00Z,2019-06-17,8,628
Melbourne Central,2019-06-16T23:00:00Z,2019-06-17,9,562
Melbourne Central,2019-06-17T00:00:00Z,2019-06-17,10,877
Melbourne Central,2019-06-17T01:00:00Z,2019-06-17,11,1251
Melbourne Central,2019-06-17T02:00:00Z,2019-06-17,12,2044
Melbourne Central,2019-06-17T03:00:00Z,2019-06-17,13,1977
Melbourne Central,2019-06-17T04:00:00Z,2019-06-17,14,1932
Melbourne Central,2019-06-17T05:00:00Z,2019-06-17,15,1930
Melbourne Central,2019-06-17T06:00:00Z,2019-06-17,16,1934
Melbourne Central,2019-06-17T07:00:00Z,2019-06-17,17,2412
Melbourne Central,2019-06-17T08:00:00Z,2019-06-17,18,2157
Melbourne Central,2019-06-17T09:00:00Z,2019-06-17,19,2098
Melbourne Central,2019-06-17T10:00:00Z,2019-06-17,20,1687
Melbourne Central,2019-06-17T11:00:00Z,2019-06-17,21,1262
Melbourne Central,2019-06-17T12:00:00Z,2019-06-17,22,725
Melbourne Central,2019-06-17T13:00:00Z,2019-06-17,23,359
Melbourne Central,2019-06-17T14:00:00Z,2019-06-18,0,180
Melbourne Central,2019-06-17T15:00:00Z,2019-06-18,1,94
Melbourne Central,2019-06-17T16:00:00Z,2019-06-18,2,69
Melbourne Central,2019-06-17T17:00:00Z,2019-06-18,3,34
Melbourne Central,2019-06-17T18:00:00Z,2019-06-18,4,28
Melbourne Central,2019-06-17T19:00:00Z,2019-06-18,5,77
Melbourne Central,2019-06-17T20:00:00Z,2019-06-18,6,190
Melbourne Central,2019-06-17T21:00:00Z,2019-06-18,7,306
Melbourne Central,2019-06-17T22:00:00Z,2019-06-18,8,671
Melbourne Central,2019-06-17T23:00:00Z,2019-06-18,9,586
Melbourne Central,2019-06-18T00:00:00Z,2019-06-18,10,722
Melbourne Central,2019-06-18T01:00:00Z,2019-06-18,11,1021
Melbourne Central,2019-06-18T02:00:00Z,2019-06-18,12,1872
Melbourne Central,2019-06-18T03:00:00Z,2019-06-18,13,1827
Melbourne Central,2019-06-18T04:00:00Z,2019-06-18,14,1649
Melbourne Central,2019-06-18T05:00:00Z,2019-06-18,15,1438
Melbourne Central,2019-06-18T06:00:00Z,2019-06-18,16,1637
Melbourne Central,2019-06-18T07:00:00Z,2019-06-18,17,2185
Melbourne Central,2019-06-18T08:00:00Z,2019-06-18,18,2130
Melbourne Central,2019-06-18T09:00:00Z,2019-06-18,19,1922
Melbourne Central,2019-06-18T10:00:00Z,2019-06-18,20,1572
Melbourne Central,2019-06-18T11:00:00Z,2019-06-18,21,1163
Melbourne Central,2019-06-18T12:00:00Z,2019-06-18,22,725
Melbourne Central,2019-06-18T13:00:00Z,2019-06-18,23,394
Melbourne Central,2019-06-18T14:00:00Z,2019-06-19,0,178
Melbourne Central,2019-06-18T15:00:00Z,2019-06-19,1,89
Melbourne Central,2019-06-18T16:00:00Z,2019-06-19,2,45
Melbourne Central,2019-06-18T17:00:00Z,2019-06-19,3,19
Melbourne Central,2019-06-18T18:00:00Z,2019-06-19,4,30
Melbourne Central,2019-06-18T19:00:00Z,2019-06-19,5,61
Melbourne Central,2019-06-18T20:00:00Z,2019-06-19,6,175
Melbourne Central,2019-06-18T21:00:00Z,2019-06-19,7,281
Melbourne Central,2019-06-18T22:00:00Z,2019-06-19,8,604
Melbourne Central,2019-06-18T23:00:00Z,2019-06-19,9,646
Melbourne Central,2019-06-19T00:00:00Z,2019-06-19,10,831
Melbourne Central,2019-06-19T01:00:00Z,2019-06-19,11,1205
Melbourne Central,2019-06-19T02:00:00Z,2019-06-19,12,1820
Melbourne Central,2019-06-19T03:00:00Z,2019-06-19,13,1857
Melbourne Central,2019-06-19T04:00:00Z,2019-06-19,14,1811
Melbourne Central,2019-06-19T05:00:00Z,2019-06-19,15,1934
Melbourne Central,2019-06-19T06:00:00Z,2019-06-19,16,1892
Melbourne Central,2019-06-19T07:00:00Z,2019-06-19,17,2294
Melbourne Central,2019-06-19T08:00:00Z,2019-06-19,18,2279
Melbourne Central,2019-06-19T09:00:00Z,2019-06-19,19,2077
Melbourne Central,2019-06-19T10:00:00Z,2019-06-19,20,1795
Melbourne Central,2019-06-19T11:00:00Z,2019-06-19,21,1358
Melbourne Central,2019-06-19T12:00:00Z,2019-06-19,22,862
Melbourne Central,2019-06-19T13:00:00Z,2019-06-19,23,508
Melbourne Central,2019-06-19T14:00:00Z,2019-06-20,0,209
Melbourne Central,2019-06-19T15:00:00Z,2019-06-20,1,171
Melbourne Central,2019-06-19T16:00:00Z,2019-06-20,2,69
Melbourne Central,2019-06-19T17:00:00Z,2019-06-20,3,41
Melbourne Central,2019-06-19T18:00:00Z,2019-06-20,4,30
Melbourne Central,2019-06-19T19:00:00Z,2019-06-20,5,126
Melbourne Central,2019-06-19T20:00:00Z,2019-06-20,6,205
Melbourne Central,2019-06-19T21:00:00Z,2019-06-20,7,315
Melbourne Central,2019-06-19T22:00:00Z,2019-06-20,8,584
Melbourne Central,2019-06-19T23:00:00Z,2019-06-20,9,631
Melbourne Central,2019-06-20T00:00:00Z,2019-06-20,10,692
Melbourne Central,2019-06-20T01:00:00Z,2019-06-20,11,1047
Melbourne Central,2019-06-20T02:00:00Z,2019-06-20,12,1978
Melbourne Central,2019-06-20T03:00:00Z,2019-06-20,13,1957
Melbourne Central,2019-06-20T04:00:00Z,2019-06-20,14,1817
Melbourne Central,2019-06-20T05:00:00Z,2019-06-20,15,1659
Melbourne Central,2019-06-20T06:00:00Z,2019-06-20,16,1940
Melbourne Central,2019-06-20T07:00:00Z,2019-06-20,17,2525
Melbourne Central,2019-06-20T08:00:00Z,2019-06-20,18,2386
Melbourne Central,2019-06-20T09:00:00Z,2019-06-20,19,1858
Melbourne Central,2019-06-20T10:00:00Z,2019-06-20,20,1655
Melbourne Central,2019-06-20T11:00:00Z,2019-06-20,21,1579
Melbourne Central,2019-06-20T12:00:00Z,2019-06-20,22,1115
Melbourne Central,2019-06-20T13:00:00Z,2019-06-20,23,621
Melbourne Central,2019-06-20T14:00:00Z,2019-06-21,0,365
Melbourne Central,2019-06-20T15:00:00Z,2019-06-21,1,185
Melbourne Central,2019-06-20T16:00:00Z,2019-06-21,2,93
Melbourne Central,2019-06-20T17:00:00Z,2019-06-21,3,69
Melbourne Central,2019-06-20T18:00:00Z,2019-06-21,4,40
Melbourne Central,2019-06-20T19:00:00Z,2019-06-21,5,72
Melbourne Central,2019-06-20T20:00:00Z,2019-06-21,6,184
Melbourne Central,2019-06-20T21:00:00Z,2019-06-21,7,253
Melbourne Central,2019-06-20T22:00:00Z,2019-06-21,8,613
Melbourne Central,2019-06-20T23:00:00Z,2019-06-21,9,695
Melbourne Central,2019-06-21T00:00:00Z,2019-06-21,10,765
Melbourne Central,2019-06-21T01:00:00Z,2019-06-21,11,1281
Melbourne Central,2019-06-21T02:00:00Z,2019-06-21,12,2088
Melbourne Central,2019-06-21T03:00:00Z,2019-06-21,13,2141
Melbourne Central,2019-06-21T04:00:00Z,2019-06-21,14,2104
Melbourne Central,2019-06-21T05:00:00Z,2019-06-21,15,2107
Melbourne Central,2019-06-21T06:00:00Z,2019-06-21,16,2230
Melbourne Central,2019-06-21T07:00:00Z,2019-06-21,17,3494
Melbourne Central,2019-06-21T08:00:00Z,2019-06-21,18,3932
Melbourne Central,2019-06-21T09:00:00Z,2019-06-21,19,2903
Melbourne Central,2019-06-21T10:00:00Z,2019-06-21,20,2493
Melbourne Central,2019-06-21T11:00:00Z,2019-06-21,21,2479
Melbourne Central,2019-06-21T12:00:00Z,2019-06-21,22,2043
Melbourne Central,2019-06-21T13:00:00Z,2019-06-21,23,1442
Melbourne Central,2019-06-21T14:00:00Z,2019-06-22,0,769
Melbourne Central,2019-06-21T15:00:00Z,2019-06-22,1,481
Melbourne Central,2019-06-21T16:00:00Z,2019-06-22,2,374
Melbourne Central,2019-06-21T17:00:00Z,2019-06-22,3,236
Melbourne Central,2019-06-21T18:00:00Z,2019-06-22,4,181
Melbourne Central,2019-06-21T19:00:00Z,2019-06-22,5,121
Melbourne Central,2019-06-21T20:00:00Z,2019-06-22,6,120
Melbourne Central,2019-06-21T21:00:00Z,2019-06-22,7,210
Melbourne Central,2019-06-21T22:00:00Z,2019-06-22,8,290
Melbourne Central,2019-06-21T23:00:00Z,2019-06-22,9,472
Melbourne Central,2019-06-22T00:00:00Z,2019-06-22,10,834
Melbourne Central,2019-06-22T01:00:00Z,2019-06-22,11,1366
